text,label
omg thisss is bad 💔,Negative
great job 🙃 totallyyyyy helpflu,Sarcastic
great job 😂 totalylyyyy helpful,Sarcastic
yeah sureee 🙃 totalyl helpfullll,Sarcastic
fr it was standarddd 😐,Neutral
tbh this is sloid 😄,Positive
greatttt job 😂 totallyyy helpful,Sarcastic
fr thisss is patheticcc 💔,Negative
lol it was fineeee 🫤,Neutral
omg it was averageeeee 🫤,Neutral
highkey it was regularrrrr 🤷,Neutral
lowkey thisssss is pathetic 😠,Negative
lol this is annyoing 😭,Negative
ihghkeyyyy it was okay 🫤,Neutral
love thtatttt for me 😏 totallyyy helpful,Sarcastic
idk this is greatttt 🤩,Positive
bro this is annoyinggggg 😭,Negative
lol this is fantasticcccc 🥳,Positive
lowkeyyy thisssss is trashhhh 💔,Negative
ngl it was avergaeeee 🤷,Neutral
lol this is solid 😄,Positive
lowkeyyyyy it was onrmalll 🙂,Neutral
highkey this is terribleee 😒,Negative
yeah sureee 😏 ttoally helpful,Sarcastic
tbh this is terrible 😤,Negative
fr this is pahteticcccc 💔,Negative
ngl this is awfulllll 😡,Negative
lowkey it was normallll 🤷,Neutral
yeahhhhh sure 😒 totally heplfullll,Sarcastic
just perfect 🙄 totally helpflu,Sarcastic
lowkey it was regular 🫤,Neutral
lowkey this is fantasitc 🔥,Positive
wow amazinggggg 😂 totally helpfulllll,Sarcastic
wow maazing 🙃 totally helpfullll,Sarcastic
lowkey this is greattttt ✨,Positive
just eprfect 😒 totally helpfullll,Sarcastic
ngl thisssss is great ❤️,Positive
best ever 🙃 toatlly helpfulll,Sarcastic
love that for me 🙃 totalyl helpfulllll,Sarcastic
loveeeee that for me 👏 totallyyyy helpful,Sarcastic
yeahhh sureeee 😒 totallyyy helpful,Sarcastic
idk this is fantasticcc 🥳,Positive
ngl thissss is great 🔥,Positive
omg thisss is terrbileee 😤,Negative
lowkeyyy this is terrible 😭,Negative
lowkeyyyy this is annoyinggg 😭,Negative
justtt perfetc 😒 totally helfpul,Sarcastic
lowkeyyyyy this is worst 💔,Negative
just perfectttt 🙄 ttoally helpful,Sarcastic
wow amazing 🙄 totally heplful,Sarcastic
tbh this is perfetcttt ❤️,Positive
wow amazinggg 🙄 totally helpfulllll,Sarcastic
greatttt job 😂 totally helpfullll,Sarcastic
lowkey thsissss is annoyinggg 😞,Negative
ngl thissss is patheitcccc 😡,Negative
lowkey this is great ❤️,Positive
lowkeyyy this is great 😄,Positive
bro this is pahtetic 😠,Negative
idk thisssss is patheticcccc 👎,Negative
graet job 😏 totally heplful,Sarcastic
idk thissss is waful 😭,Negative
olwkey this is fantsaticcc 🔥,Positive
fr thissss is lit 😄,Positive
fr thisssss is solid 🔥,Positive
love that for me 👏 totallyyyy helpfullll,Sarcastic
omg this is amazing ❤️,Positive
ngl this is apthetic 👎,Negative
best ever 😂 totallyyy hlepfulll,Sarcastic
bro thissss is lit 😍,Positive
fr it was normlall 🫤,Neutral
just prefect 👏 totally helpful,Sarcastic
highkey this is fantastic 😍,Positive
lowkey this is worsttt 😭,Negative
ngl thisssss is fantastic 🤩,Positive
tbh it was vaerage 🤷,Neutral
tbh this is worst 😒,Negative
lowkeyyyy this is solid 🤩,Positive
idk it was fineee 🙂,Neutral
wow amazing 😒 totalyl ehlpful,Sarcastic
ngl this is terribeleeee 💔,Negative
yeahhh sure 😂 totally helpfulll,Sarcastic
tbh this is awful 💔,Negative
fr this is amazinggggg 😄,Positive
lowkeyyy it was average 🤷,Neutral
tbh this is fantastic 🤩,Positive
loveeee that for me 😏 totally ehlpful,Sarcastic
lwokey it was normalllll 🙂,Neutral
lowkye this is terrible 👎,Negative
lol this is perfecttt ✨,Positive
yeah sureee 🙄 totlaly helpfullll,Sarcastic
graet job 😒 ottallyyyy helpful,Sarcastic
idk thissss is great ✨,Positive
yeah sure 😏 totally hlepful,Sarcastic
tbh this is greattt 🔥,Positive
tbh tihssss is lit 🥳,Positive
lowkey thsissss is patheticccc 😞,Negative
ngl thisssss is amazing 🥳,Positive
lwokeyyyyy it was average 🫤,Neutral
bro thisss is bad 😡,Negative
lowkye this is awfulll 😠,Negative
lol thissss is trash 😒,Negative
lwokey this is trash 😡,Negative
highkey this is worstttt 😡,Negative
lol it was regularrr 🤷,Neutral
just perefct 🙃 totally helpfullll,Sarcastic
idk thissss is solid 😁,Positive
bro this is amazinggg 😄,Positive
bro thisssss is awesomeeeee ✨,Positive
justtttt eprfect 😒 totallyyyyy helpful,Sarcastic
hihgkey this is perfect 🥳,Positive
omg this is soliddd 😁,Positive
omg this is annoying 😠,Negative
omg thisssss is amazing 🥳,Positive
idk htissss is trashhhhh 😒,Negative
olwkey it was regular 🤷,Neutral
love that for me 😒 totallyyyy helfpulll,Sarcastic
wow amazinggg 👏 totallyyyy helpfulll,Sarcastic
fr thisssss is amazing 🔥,Positive
highkeyyyyy this is fantastic ❤️,Positive
idk this is amazign 🔥,Positive
highkey this is bad 💔,Negative
lowkye this is awseome 🥳,Positive
fr thisss is annoyinggg 💔,Negative
lowkey thissss is fnatastic 😁,Positive
bro it was nomral 🫤,Neutral
lowkey this is fantasticcccc 🔥,Positive
tbh thissss is terribleeeee 😞,Negative
tbh this is waesome 😍,Positive
omg thisssss is perfect ❤️,Positive
love tahttttt for me 🙃 totally helpful,Sarcastic
highkeyyyyy it was standard 🫤,Neutral
highkeyyyyy this is trashhhhh 👎,Negative
best ever 🙄 totally ehlpful,Sarcastic
olwkey thisss is aewsome ✨,Positive
idk thisssss is trashhh 😭,Negative
yeah sure 🙄 totallyyy ehlpfulll,Sarcastic
best ever 🙄 totally heplful,Sarcastic
wow amaznig 🙄 totally helpfullll,Sarcastic
lol thissss is wosrt 😒,Negative
love that for me 😂 totalyl helpful,Sarcastic
fr thissss is worst 😭,Negative
omg this is awfulll 👎,Negative
omg this is fantsatic 😍,Positive
tbh this is fatnastic 😄,Positive
fr thisss is awfullll 😡,Negative
omg this is awesmoeeee 😁,Positive
idk thisssss is solid 🥳,Positive
idk this is awesome 😄,Positive
ngl this is gerat 🤩,Positive
highkeyyyy it was regular 🙂,Neutral
best ever 😂 totallyyy helpfulll,Sarcastic
omg this is terribleeeee 😭,Negative
ngl this is soild ✨,Positive
besttt ever 😏 totally hlepful,Sarcastic
lol this is patheticccc 😒,Negative
tbh htisssss is awful 😤,Negative
tbh this is terribleeeee 😞,Negative
just perfecttt 👏 totally heplfulllll,Sarcastic
great job 😒 totallyyyy ehlpful,Sarcastic
justttt perfecttt 👏 totally helpflu,Sarcastic
wow amazinggg 👏 totallyyyy helpfullll,Sarcastic
greta job 😂 ttoally helpful,Sarcastic
ihghkey thisssss is oslid 😍,Positive
highkeyyyyy it was nromal 🤷,Neutral
greatttt job 🙃 totallyyy helpfullll,Sarcastic
lowkeyyy this is patheticccc 😞,Negative
bro this is apthetic 😒,Negative
bro it was stnadard 🫤,Neutral
lol thisssss is lit 🔥,Positive
bestttt ever 🙄 ttoally helpful,Sarcastic
lowkeyyyy it was okayyyyy 🫤,Neutral
loveeee that for me 🙃 totallyyy helpful,Sarcastic
highkey this is worstttt 👎,Negative
lol this is trashhhh 😠,Negative
ngl this is solid 😄,Positive
bro it was averageee 😐,Neutral
bro thisssss is aewsome ❤️,Positive
great job 😂 totallyyyyy ehlpfulll,Sarcastic
love that for me 😏 totally ehlpfulllll,Sarcastic
justtt perfect 😂 totally helpfullll,Sarcastic
best everrrr 👏 totally heplful,Sarcastic
ngl thisssss is terrible 💔,Negative
love thatttt for me 😂 toatllyyyyy helpful,Sarcastic
loveeee that for me 🙄 totalyl helpfulllll,Sarcastic
bestttt everrr 🙃 totally helpful,Sarcastic
lol thisss is trash 👎,Negative
lowkeyyy thissss is lit ✨,Positive
highkeyyyyy this is annoyingggg 😒,Negative
lowkeyyyyy this is solid 😍,Positive
lol this is graet 😄,Positive
omg thissss is lit 🥳,Positive
idk this is awflu 😒,Negative
highkey thisss is trashhh 😠,Negative
lol it was regularrrrr 😐,Neutral
ngl thissss is bad 😭,Negative
love that for me 👏 totallyyyyy helpfulll,Sarcastic
lol thissss is worst 😠,Negative
omg this is soliddddd ✨,Positive
bro this is soliddddd 🥳,Positive
fr this is trash 😭,Negative
lol thisssss is perfect 😍,Positive
ngl it was regularrr 😐,Neutral
just perfect 😏 totallyyyyy helpfulll,Sarcastic
higheky tihsss is amazing 😄,Positive
justtttt perfect 😒 totallyyyy helpful,Sarcastic
yeah sureeeee 😒 totally helpfullll,Sarcastic
higheky this is awesome 😍,Positive
highkey this is annoying 👎,Negative
justtt perfetc 👏 totally helpufl,Sarcastic
wow aamzing 😏 totally helpful,Sarcastic
lowkey it was averageee 😐,Neutral
fr this is fantastic ❤️,Positive
ngl it was regluar 🙂,Neutral
fr thisss is terrible 😠,Negative
fr this is lit ✨,Positive
highkeyyy it was regularrrrr 🙂,Neutral
tbh it was standarddd 🫤,Neutral
yeah sure 🙃 totallyyy helpflull,Sarcastic
yeah sureeee 😒 totallyyyyy helpful,Sarcastic
great job 😏 totally helpflu,Sarcastic
fr thisss is terrible 😭,Negative
yeah suereee 😏 totally helpfulllll,Sarcastic
lol this is afwul 😒,Negative
yeah sureee 🙃 totally helpful,Sarcastic
hihgkeyyyyy this is solid 🥳,Positive
bestttt ever 👏 totallyyyy helpfulll,Sarcastic
fr thisss is lit 😁,Positive
justtt perfect 👏 totally helpfullll,Sarcastic
lowkey this is bad 👎,Negative
lol this is pathetci 👎,Negative
great job 😏 totallyyy helpful,Sarcastic
hihgkey it was fine 🫤,Neutral
lowkeyyyyy it was okay 🫤,Neutral
highkeyyy this is trsah 👎,Negative
bro this is soild ✨,Positive
lol this is anonyinggggg 👎,Negative
yehahhh sure 🙃 totally helpful,Sarcastic
fr this is awfullll 😒,Negative
justtttt perfect 😏 totally helpful,Sarcastic
idk this is patheticcc 💔,Negative
highkey this is amazing 🤩,Positive
highkey thisssss is great 🔥,Positive
love that for me 😒 totlaly helpufl,Sarcastic
idk it was standarddddd 🤷,Neutral
highkey thissss is awfulllll 😭,Negative
just perefct 😒 totally helpful,Sarcastic
omg it was regularrrrr 🫤,Neutral
justtt perfect 😂 totlaly helpful,Sarcastic
highkey it was normalll 🙂,Neutral
lol thisssss is amzaing ✨,Positive
lol thisssss is owrst 😤,Negative
lol this is apthetic 😤,Negative
greta job 😒 totally heplfullll,Sarcastic
justtttt perfecttt 😒 totallyyy helpful,Sarcastic
wow amazing 😒 totally helpuflll,Sarcastic
omg thisssss is trahs 😠,Negative
idk this is trash 😠,Negative
omg thisssss is awfullll 💔,Negative
omg thisssss is awfulll 😞,Negative
lowkeyyy it was fine 🙂,Neutral
bestttt ever 🙄 totallyyy helpfulllll,Sarcastic
fr thisssss is terribleeee 😠,Negative
best everrrr 👏 totallyyy helpfulllll,Sarcastic
best ever 👏 totallyyy helfpullll,Sarcastic
highkey this is pathetic 😒,Negative
lol thissss is worst 😭,Negative
just perfect 😏 totally helpfulll,Sarcastic
tbh this is fantasticcccc ✨,Positive
wow amazing 😒 totallyyyyy helpfulllll,Sarcastic
lowkey this is great 😁,Positive
loveeee thattt for me 🙄 totally helpful,Sarcastic
lwokeyyyy this is perfect 🤩,Positive
highkeyyyy it was regular 😐,Neutral
tbh thisss is awful 😭,Negative
ngl this is amazinggg 😍,Positive
omg this is perfectttt ✨,Positive
idk this is patheticcccc 😤,Negative
idk thisss is trash 😭,Negative
lol this is great 😄,Positive
idk it was normalll 🙂,Neutral
bro thsissss is lit 🥳,Positive
lokweyyyyy this is great 😄,Positive
bro htissss is soliddddd ✨,Positive
highkeyyyy it was regularrrr 😐,Neutral
bro this is greattt 😍,Positive
hihgkey thisss is pathetic 👎,Negative
love thatttt for me 😒 totally helpfullll,Sarcastic
hihgkey this is bad 😤,Negative
bestttt everrr 🙄 totally ehlpful,Sarcastic
tbh thisss is bad 👎,Negative
highkeyyy it was average 🙂,Neutral
ngl tihssss is awflu 😞,Negative
highkey this is trash 😭,Negative
highkeyyyy it was fine 😐,Neutral
love thattt for me 🙄 totallyyyy helpful,Sarcastic
ngl this is terirble 😭,Negative
lowkey it was normalllll 🤷,Neutral
lowkeyyy this is great 🥳,Positive
ngl this is trashhhhh 😒,Negative
just perfcet 😂 totallyyyy helpfulll,Sarcastic
yeah sure 👏 totallyyyyy helpful,Sarcastic
love that for me 😒 toatllyyyy helpful,Sarcastic
highkeyyyyy it was fienee 🙂,Neutral
lol thisss is tarshhhhh 👎,Negative
lowkeyyy it was satndard 😐,Neutral
highkeyyyy this is amazing 😄,Positive
highkeyyyy thisssss is trsah 😭,Negative
loevee that for me 😒 totally helpful,Sarcastic
idk thisssss is fantastic 🔥,Positive
ngl this is trashhhh 💔,Negative
wow amazing 🙃 totallyyyy helpfulllll,Sarcastic
lowkey thissss is annoying 😞,Negative
tbh thisssss is awfulllll 😤,Negative
ngl thsissss is terribleeeee 💔,Negative
idk this is greattt 🔥,Positive
lol thisss is great 🥳,Positive
lowkeyyy it was okay 🫤,Neutral
ihghkey it was fineeee 😐,Neutral
bro this is awesmoe ❤️,Positive
just perfecttttt 😒 toatllyyyyy helpful,Sarcastic
wow amazinggg 👏 totalyl helpful,Sarcastic
justtt perfecttttt 👏 totallyyyy helpful,Sarcastic
bro this is soild 😁,Positive
lowkey thisss is pefrect 🤩,Positive
fr this is graet 🥳,Positive
lowkye this is solid 🔥,Positive
tbh this is amazing 🥳,Positive
tbh this is awesomeeee ❤️,Positive
wow amazinggggg 👏 totally helpfullll,Sarcastic
tbh thisss is awful 😞,Negative
tbh thisssss is wrost 😭,Negative
fr this is owrst 👎,Negative
justtttt perfectttt 😒 totally helpful,Sarcastic
ngl thisss is fantastic 🤩,Positive
bro this is greattt 🔥,Positive
tbh thissss is solid 😁,Positive
wow amzaing 😂 totallyyyyy helpful,Sarcastic
lol thisss is awesomeeeee ❤️,Positive
best everrrr 🙄 totallyyy helpful,Sarcastic
besttt ever 🙄 totally helpfulllll,Sarcastic
highkey thisssss is wosrt 😒,Negative
idk it was normla 🙂,Neutral
idk this is amazingggg 🥳,Positive
bro thisss is pathteiccccc 😭,Negative
highkye it was okay 🤷,Neutral
highkey this is awesomeee 🥳,Positive
yeah sureeeee 😏 ttoally helpful,Sarcastic
great job 😒 toatlly helpfulll,Sarcastic
just perfecttttt 😒 totally helpfulllll,Sarcastic
bro it was stnadard 🙂,Neutral
highkey this is aamzing 😁,Positive
lol thissss is amazing 🤩,Positive
lowkey thisss is apthetic 😡,Negative
idk thissss is annoyinggg 😞,Negative
bro this is solidddd 🥳,Positive
just perfect 😒 ttoally helpful,Sarcastic
bro thisss is lit 🥳,Positive
best everrrrr 😏 totally helpufl,Sarcastic
lowkey this is trash 😠,Negative
highkeyyyyy it was regular 🤷,Neutral
fr thisssss is awesmoe 😄,Positive
omg this is fantastic 😄,Positive
lowkeyyy it was satndard 🤷,Neutral
fr this is pahteticcccc 👎,Negative
great job 🙃 totallyyy helpfulll,Sarcastic
love thatttt for me 😂 totally helpfullll,Sarcastic
tbh this is patheticccc 😒,Negative
highkeyyyy this is annoying 😤,Negative
loweky this is awesome 🤩,Positive
idk this is patheticcc 😠,Negative
loveeeee thatttt for me 🙄 ttoallyyyyy helpful,Sarcastic
ngl it was avreage 😐,Neutral
gerat job 😂 totally helfpul,Sarcastic
justttt perfetc 👏 totally helpful,Sarcastic
idk this is awesomeeee 🥳,Positive
idk this is awesomeee ✨,Positive
great job 🙄 toatlly helpful,Sarcastic
omg this is greattttt 😁,Positive
lol this is annoynigggg 😭,Negative
bro thissss is trashhhh 😠,Negative
wow amazinggggg 😏 totallyyyyy helpful,Sarcastic
tbh thissss is nanoying 😒,Negative
fr this is perfectttt 😄,Positive
fr this is amazinggg ❤️,Positive
tbh it was vaerage 🫤,Neutral
ngl tihsssss is amazingggg 🥳,Positive
lowkey this is amaizng 😁,Positive
fr this is aewsome ❤️,Positive
loveee thattttt for me 🙄 totalyl helpful,Sarcastic
lowkey it was standard 😐,Neutral
bsetttt ever 😂 totally helpful,Sarcastic
lowkeyyy it was regular 😐,Neutral
highkey this is worstttt 😒,Negative
idk it was ergularrr 🤷,Neutral
highkey this is amazinggg ✨,Positive
bro tihssss is annoyinggggg 😤,Negative
wow amazinggg 🙄 totlaly helpful,Sarcastic
idk this is greattttt ✨,Positive
highkey this is fantastic 🔥,Positive
just perfcet 🙄 totallyyyy helpful,Sarcastic
fr thisssss is worst 👎,Negative
fr thisssss is fantastic ✨,Positive
highkye it was averageeeee 🙂,Neutral
bro this is awseome 😍,Positive
tbh this is fantasticccc 😄,Positive
graettt job 🙃 totallyyyyy helpflu,Sarcastic
best veerrrrr 😂 totallyyy helpful,Sarcastic
highkey thisss is terrible 😒,Negative
fr this is solidddd 🥳,Positive
fr this is pathetic 😒,Negative
omg this is terrible 😒,Negative
lol this is wrost 😒,Negative
ngl this is terribleeee 👎,Negative
justtt perfect 🙃 totally helpful,Sarcastic
higheky this is worsttt 👎,Negative
yeah sure 👏 totlaly helpfullll,Sarcastic
hgihkeyyyyy this is pathetic 😡,Negative
hihgkey it was averageeee 🫤,Neutral
bro it was vaerage 🙂,Neutral
lowkey thisss is trash 😒,Negative
higheky thisssss is lit 😄,Positive
highkey this is solidddd ✨,Positive
yeahhhhh sure 🙃 totally helpfulllll,Sarcastic
